idx,world_x,world_y,world_z
0,-307.1929,171.3099,0.0000
1,-307.1429,171.3099,0.0000
2,-307.0929,171.3099,0.0000
3,-307.0429,171.3099,0.0000
4,-306.9929,171.3099,0.0000
5,-306.9429,171.3099,0.0000
6,-306.8929,171.3099,0.0000
7,-306.8429,171.3099,0.0000
8,-306.7929,171.3099,0.0000
9,-306.7429,171.3099,0.0000
10,-306.6929,171.3099,0.0000
11,-306.6429,171.3099,0.0000
12,-306.5929,171.3099,0.0000
13,-306.5429,171.3099,0.0000
14,-306.4929,171.3099,0.0000
15,-306.4429,171.3099,0.0000
16,-306.3929,171.3099,0.0000
17,-306.3429,171.3099,0.0000
18,-306.2929,171.3099,0.0000
19,-306.2429,171.3099,0.0000
20,-306.1929,171.3099,0.0000
21,-306.1429,171.3099,0.0000
22,-306.0929,171.3099,0.0000
23,-306.0429,171.3099,0.0000
24,-305.9929,171.3099,0.0000
25,-305.9429,171.3099,0.0000
26,-305.8929,171.3099,0.0000
27,-305.8429,171.3099,0.0000
28,-305.7929,171.3099,0.0000
29,-305.7429,171.3099,0.0000
30,-305.6929,171.3099,0.0000
31,-305.6429,171.3099,0.0000
32,-305.5929,171.3099,0.0000
33,-305.5429,171.3099,0.0000
34,-305.4929,171.3099,0.0000
35,-305.4429,171.3099,0.0000
36,-305.3929,171.3099,0.0000
37,-305.3429,171.3099,0.0000
38,-305.2929,171.3099,0.0000
39,-305.2429,171.3099,0.0000
40,-305.1929,171.3099,0.0000
41,-305.1429,171.3099,0.0000
42,-305.0929,171.3099,0.0000
43,-305.0429,171.3099,0.0000
44,-304.9929,171.3099,0.0000
45,-304.9429,171.3099,0.0000
46,-304.8929,171.3099,0.0000
47,-304.8429,171.3099,0.0000
48,-304.7929,171.3099,0.0000
49,-304.7429,171.3099,0.0000
50,-304.6929,171.3099,0.0000
51,-304.6429,171.3099,0.0000
52,-304.5929,171.3099,0.0000
53,-304.5429,171.3099,0.0000
54,-304.4929,171.3099,0.0000
55,-304.4429,171.3099,0.0000
56,-304.3929,171.3099,0.0000
57,-304.3429,171.3099,0.0000
58,-304.2929,171.3099,0.0000
59,-304.2429,171.3099,0.0000
60,-304.1929,171.3099,0.0000
61,-304.1429,171.3099,0.0000
62,-304.0929,171.3099,0.0000
63,-304.0429,171.3099,0.0000
64,-303.9929,171.3099,0.0000
65,-303.9429,171.3099,0.0000
66,-303.8929,171.3099,0.0000
67,-303.8429,171.3099,0.0000
68,-303.7929,171.3099,0.0000
69,-303.7429,171.3099,0.0000
70,-303.6929,171.3099,0.0000
71,-303.6429,171.3099,0.0000
72,-303.5929,171.3099,0.0000
73,-303.5429,171.3099,0.0000
74,-303.4929,171.3099,0.0000
75,-303.4429,171.3099,0.0000
76,-303.3929,171.3099,0.0000
77,-303.3429,171.3099,0.0000
78,-303.2929,171.3099,0.0000
79,-303.2429,171.3099,0.0000
80,-303.1929,171.3099,0.0000
81,-303.1429,171.3099,0.0000
82,-303.0929,171.3099,0.0000
83,-303.0429,171.3099,0.0000
84,-302.9929,171.3099,0.0000
85,-302.9429,171.3099,0.0000
86,-302.8929,171.3099,0.0000
87,-302.8429,171.3099,0.0000
88,-302.7929,171.3099,0.0000
89,-302.7429,171.3099,0.0000
90,-302.6929,171.3099,0.0000
91,-302.6429,171.3099,0.0000
92,-302.5929,171.3099,0.0000
93,-302.5429,171.3099,0.0000
94,-302.4929,171.3099,0.0000
95,-302.4429,171.3099,0.0000
96,-302.3929,171.3099,0.0000
97,-302.3429,171.3099,0.0000
98,-302.2929,171.3099,0.0000
99,-302.2429,171.3099,0.0000
100,-302.1929,171.3099,0.0000
101,-302.1429,171.3099,0.0000
102,-302.0929,171.3099,0.0000
103,-302.0429,171.3099,0.0000
104,-301.9929,171.3099,0.0000
105,-301.9429,171.3099,0.0000
106,-301.8929,171.3099,0.0000
107,-301.8429,171.3099,0.0000
108,-301.7929,171.3099,0.0000
109,-301.7429,171.3099,0.0000
110,-301.6929,171.3099,0.0000
111,-301.6429,171.3099,0.0000
112,-301.5929,171.3099,0.0000
113,-301.5429,171.3099,0.0000
114,-301.4929,171.3099,0.0000
115,-301.4429,171.3099,0.0000
116,-301.3929,171.3099,0.0000
117,-301.3429,171.3099,0.0000
118,-301.2929,171.3099,0.0000
119,-301.2429,171.3099,0.0000
120,-301.1929,171.3099,0.0000
121,-301.1429,171.3099,0.0000
122,-301.0929,171.3099,0.0000
123,-301.0429,171.3099,0.0000
124,-300.9929,171.3099,0.0000
125,-300.9429,171.3099,0.0000
126,-300.8929,171.3099,0.0000
127,-300.8429,171.3099,0.0000
128,-300.7929,171.3099,0.0000
129,-300.7429,171.3099,0.0000
130,-300.6929,171.3099,0.0000
131,-300.6429,171.3099,0.0000
132,-300.5929,171.3099,0.0000
133,-300.5429,171.3099,0.0000
134,-300.4929,171.3099,0.0000
135,-300.4429,171.3099,0.0000
136,-300.3929,171.3099,0.0000
137,-300.3429,171.3099,0.0000
138,-300.2929,171.3099,0.0000
139,-300.2429,171.3099,0.0000
140,-300.1929,171.3099,0.0000
141,-300.1429,171.3099,0.0000
142,-300.0929,171.3099,0.0000
143,-300.0429,171.3099,0.0000
144,-299.9929,171.3099,0.0000
145,-299.9429,171.3099,0.0000
146,-299.8929,171.3099,0.0000
147,-299.8429,171.3099,0.0000
148,-299.7929,171.3099,0.0000
149,-299.7429,171.3099,0.0000
150,-299.6929,171.3099,0.0000
151,-299.6429,171.3099,0.0000
152,-299.5929,171.3099,0.0000
153,-299.5429,171.3099,0.0000
154,-299.4929,171.3099,0.0000
155,-299.4429,171.3099,0.0000
156,-299.3929,171.3099,0.0000
157,-299.3429,171.3099,0.0000
158,-299.2929,171.3099,0.0000
159,-299.2429,171.3099,0.0000
160,-299.1929,171.3099,0.0000
161,-299.1429,171.3099,0.0000
162,-299.0929,171.3099,0.0000
163,-299.0429,171.3099,0.0000
164,-298.9929,171.3099,0.0000
165,-298.9429,171.3099,0.0000
166,-298.8929,171.3099,0.0000
167,-298.8429,171.3099,0.0000
168,-298.7929,171.3099,0.0000
169,-298.7429,171.3099,0.0000
170,-298.6929,171.3099,0.0000
171,-298.6429,171.3099,0.0000
172,-298.5929,171.3099,0.0000
173,-298.5429,171.3099,0.0000
174,-298.4929,171.3099,0.0000
175,-298.4429,171.3099,0.0000
176,-298.3929,171.3099,0.0000
177,-298.3429,171.3099,0.0000
178,-298.2929,171.3099,0.0000
179,-298.2429,171.3099,0.0000
180,-298.1929,171.3099,0.0000
181,-298.1429,171.3099,0.0000
182,-298.0929,171.3099,0.0000
183,-298.0429,171.3099,0.0000
184,-297.9929,171.3099,0.0000
185,-297.9429,171.3099,0.0000
186,-297.8929,171.3099,0.0000
187,-297.8429,171.3099,0.0000
188,-297.7929,171.3099,0.0000
189,-297.7429,171.3099,0.0000
190,-297.6929,171.3099,0.0000
