idx,world_x,world_y,world_z
0,-571.4554,191.2684,0.0000
1,-571.4054,191.2684,0.0000
2,-571.3554,191.2684,0.0000
3,-571.3054,191.2684,0.0000
4,-571.2554,191.2684,0.0000
5,-571.2054,191.2684,0.0000
6,-571.1554,191.2684,0.0000
7,-571.1054,191.2684,0.0000
8,-571.0554,191.2684,0.0000
9,-571.0054,191.2684,0.0000
10,-570.9554,191.2684,0.0000
11,-570.9054,191.2684,0.0000
12,-570.8554,191.2684,0.0000
13,-570.8054,191.2684,0.0000
14,-570.7554,191.2684,0.0000
15,-570.7054,191.2684,0.0000
16,-570.6554,191.2684,0.0000
17,-570.6054,191.2684,0.0000
18,-570.5554,191.2684,0.0000
19,-570.5054,191.2684,0.0000
20,-570.4554,191.2684,0.0000
21,-570.4054,191.2684,0.0000
22,-570.3554,191.2684,0.0000
23,-570.3054,191.2684,0.0000
24,-570.2554,191.2684,0.0000
25,-570.2054,191.2684,0.0000
26,-570.1554,191.2684,0.0000
27,-570.1054,191.2684,0.0000
28,-570.0554,191.2684,0.0000
29,-570.0054,191.2684,0.0000
30,-569.9554,191.2684,0.0000
31,-569.9054,191.2684,0.0000
32,-569.8554,191.2684,0.0000
33,-569.8054,191.2684,0.0000
34,-569.7554,191.2684,0.0000
35,-569.7054,191.2684,0.0000
36,-569.6554,191.2684,0.0000
37,-569.6054,191.2684,0.0000
38,-569.5554,191.2684,0.0000
39,-569.5054,191.2684,0.0000
40,-569.4554,191.2684,0.0000
41,-569.4054,191.2684,0.0000
42,-569.3554,191.2684,0.0000
43,-569.3054,191.2684,0.0000
44,-569.2554,191.2684,0.0000
45,-569.2054,191.2684,0.0000
46,-569.1554,191.2684,0.0000
47,-569.1054,191.2684,0.0000
48,-569.0554,191.2684,0.0000
49,-569.0054,191.2684,0.0000
50,-568.9554,191.2684,0.0000
51,-568.9054,191.2684,0.0000
52,-568.8554,191.2684,0.0000
53,-568.8054,191.2684,0.0000
54,-568.7554,191.2684,0.0000
55,-568.7054,191.2684,0.0000
56,-568.6554,191.2684,0.0000
57,-568.6054,191.2684,0.0000
58,-568.5554,191.2684,0.0000
59,-568.5054,191.2684,0.0000
60,-568.4554,191.2684,0.0000
61,-568.4054,191.2684,0.0000
62,-568.3554,191.2684,0.0000
63,-568.3054,191.2684,0.0000
64,-568.2554,191.2684,0.0000
65,-568.2054,191.2684,0.0000
66,-568.1554,191.2684,0.0000
67,-568.1054,191.2684,0.0000
68,-568.0554,191.2684,0.0000
69,-568.0054,191.2684,0.0000
70,-567.9554,191.2684,0.0000
71,-567.9054,191.2684,0.0000
72,-567.8554,191.2684,0.0000
73,-567.8054,191.2684,0.0000
74,-567.7554,191.2684,0.0000
75,-567.7054,191.2684,0.0000
76,-567.6554,191.2684,0.0000
77,-567.6054,191.2684,0.0000
78,-567.5554,191.2684,0.0000
79,-567.5054,191.2684,0.0000
80,-567.4554,191.2684,0.0000
81,-567.4054,191.2684,0.0000
82,-567.3554,191.2684,0.0000
83,-567.3054,191.2684,0.0000
84,-567.2554,191.2684,0.0000
85,-567.2054,191.2684,0.0000
86,-567.1554,191.2684,0.0000
87,-567.1054,191.2684,0.0000
88,-567.0554,191.2684,0.0000
89,-567.0054,191.2684,0.0000
90,-566.9554,191.2684,0.0000
91,-566.9054,191.2684,0.0000
92,-566.8554,191.2684,0.0000
93,-566.8054,191.2684,0.0000
94,-566.7554,191.2684,0.0000
95,-566.7054,191.2684,0.0000
96,-566.6554,191.2684,0.0000
97,-566.6054,191.2684,0.0000
98,-566.5554,191.2684,0.0000
99,-566.5054,191.2684,0.0000
100,-566.4554,191.2684,0.0000
101,-566.4054,191.2684,0.0000
102,-566.3554,191.2684,0.0000
103,-566.3054,191.2684,0.0000
104,-566.2554,191.2684,0.0000
105,-566.2054,191.2684,0.0000
106,-566.1554,191.2684,0.0000
107,-566.1054,191.2684,0.0000
108,-566.0554,191.2684,0.0000
109,-566.0054,191.2684,0.0000
110,-565.9554,191.2684,0.0000
111,-565.9054,191.2684,0.0000
112,-565.8554,191.2684,0.0000
113,-565.8054,191.2684,0.0000
114,-565.7554,191.2684,0.0000
115,-565.7054,191.2684,0.0000
116,-565.6554,191.2684,0.0000
117,-565.6054,191.2684,0.0000
118,-565.5554,191.2684,0.0000
119,-565.5054,191.2684,0.0000
120,-565.4554,191.2684,0.0000
121,-565.4054,191.2684,0.0000
122,-565.3554,191.2684,0.0000
123,-565.3054,191.2684,0.0000
124,-565.2554,191.2684,0.0000
125,-565.2054,191.2684,0.0000
126,-565.1554,191.2684,0.0000
127,-565.1054,191.2684,0.0000
128,-565.0554,191.2684,0.0000
129,-565.0054,191.2684,0.0000
130,-564.9554,191.2684,0.0000
131,-564.9054,191.2684,0.0000
132,-564.8554,191.2684,0.0000
133,-564.8054,191.2684,0.0000
134,-564.7554,191.2684,0.0000
135,-564.7054,191.2684,0.0000
136,-564.6554,191.2684,0.0000
137,-564.6054,191.2684,0.0000
138,-564.5554,191.2684,0.0000
139,-564.5054,191.2684,0.0000
140,-564.4554,191.2684,0.0000
141,-564.4054,191.2684,0.0000
142,-564.3554,191.2684,0.0000
143,-564.3054,191.2684,0.0000
144,-564.2554,191.2684,0.0000
145,-564.2054,191.2684,0.0000
146,-564.1554,191.2684,0.0000
147,-564.1054,191.2684,0.0000
148,-564.0554,191.2684,0.0000
149,-564.0054,191.2684,0.0000
150,-563.9554,191.2684,0.0000
151,-563.9054,191.2684,0.0000
152,-563.8554,191.2684,0.0000
153,-563.8054,191.2684,0.0000
154,-563.7554,191.2684,0.0000
155,-563.7054,191.2684,0.0000
156,-563.6554,191.2684,0.0000
157,-563.6054,191.2684,0.0000
158,-563.5554,191.2684,0.0000
159,-563.5054,191.2684,0.0000
160,-563.4554,191.2684,0.0000
161,-563.4054,191.2684,0.0000
162,-563.3554,191.2684,0.0000
163,-563.3054,191.2684,0.0000
164,-563.2554,191.2684,0.0000
165,-563.2054,191.2684,0.0000
166,-563.1554,191.2684,0.0000
167,-563.1054,191.2684,0.0000
168,-563.0554,191.2684,0.0000
169,-563.0054,191.2684,0.0000
170,-562.9554,191.2684,0.0000
171,-562.9054,191.2684,0.0000
172,-562.8554,191.2684,0.0000
173,-562.8054,191.2684,0.0000
174,-562.7554,191.2684,0.0000
175,-562.7054,191.2684,0.0000
176,-562.6554,191.2684,0.0000
177,-562.6054,191.2684,0.0000
178,-562.5554,191.2684,0.0000
179,-562.5054,191.2684,0.0000
180,-562.4554,191.2684,0.0000
181,-562.4054,191.2684,0.0000
182,-562.3554,191.2684,0.0000
183,-562.3054,191.2684,0.0000
184,-562.2554,191.2684,0.0000
185,-562.2054,191.2684,0.0000
186,-562.1554,191.2684,0.0000
187,-562.1054,191.2684,0.0000
188,-562.0554,191.2684,0.0000
189,-562.0054,191.2684,0.0000
190,-561.9554,191.2684,0.0000
191,-561.9054,191.2684,0.0000
192,-561.8554,191.2684,0.0000
193,-561.8054,191.2684,0.0000
194,-561.7554,191.2684,0.0000
195,-561.7054,191.2684,0.0000
196,-561.6554,191.2684,0.0000
197,-561.6054,191.2684,0.0000
198,-561.5554,191.2684,0.0000
199,-561.5054,191.2684,0.0000
200,-561.4554,191.2684,0.0000
201,-561.4054,191.2684,0.0000
202,-561.3554,191.2684,0.0000
203,-561.3054,191.2684,0.0000
204,-561.2554,191.2684,0.0000
205,-561.2054,191.2684,0.0000
206,-561.1554,191.2684,0.0000
207,-561.1054,191.2684,0.0000
208,-561.0554,191.2684,0.0000
209,-561.0054,191.2684,0.0000
210,-560.9554,191.2684,0.0000
211,-560.9054,191.2684,0.0000
212,-560.8554,191.2684,0.0000
213,-560.8054,191.2684,0.0000
214,-560.7554,191.2684,0.0000
215,-560.7054,191.2684,0.0000
216,-560.6554,191.2684,0.0000
217,-560.6054,191.2684,0.0000
218,-560.5554,191.2684,0.0000
219,-560.5054,191.2684,0.0000
220,-560.4554,191.2684,0.0000
221,-560.4054,191.2684,0.0000
222,-560.3554,191.2684,0.0000
223,-560.3054,191.2684,0.0000
224,-560.2554,191.2684,0.0000
225,-560.2054,191.2684,0.0000
226,-560.1554,191.2684,0.0000
227,-560.1054,191.2684,0.0000
228,-560.0554,191.2684,0.0000
229,-560.0054,191.2684,0.0000
230,-559.9554,191.2684,0.0000
231,-559.9054,191.2684,0.0000
232,-559.8554,191.2684,0.0000
233,-559.8054,191.2684,0.0000
234,-559.7554,191.2684,0.0000
235,-559.7054,191.2684,0.0000
236,-559.6554,191.2684,0.0000
237,-559.6054,191.2684,0.0000
238,-559.5554,191.2684,0.0000
239,-559.5054,191.2684,0.0000
240,-559.4554,191.2684,0.0000
241,-559.4054,191.2684,0.0000
242,-559.3554,191.2684,0.0000
243,-559.3054,191.2684,0.0000
244,-559.2554,191.2684,0.0000
245,-559.2054,191.2684,0.0000
246,-559.1554,191.2684,0.0000
247,-559.1054,191.2684,0.0000
248,-559.0554,191.2684,0.0000
249,-559.0054,191.2684,0.0000
250,-558.9554,191.2684,0.0000
251,-558.9054,191.2684,0.0000
252,-558.8554,191.2684,0.0000
253,-558.8054,191.2684,0.0000
254,-558.7554,191.2684,0.0000
255,-558.7054,191.2684,0.0000
256,-558.6554,191.2684,0.0000
257,-558.6054,191.2684,0.0000
258,-558.5554,191.2684,0.0000
259,-558.5054,191.2684,0.0000
260,-558.4554,191.2684,0.0000
261,-558.4054,191.2684,0.0000
262,-558.3554,191.2684,0.0000
263,-558.3054,191.2684,0.0000
264,-558.2554,191.2684,0.0000
265,-558.2054,191.2684,0.0000
266,-558.1554,191.2684,0.0000
267,-558.1054,191.2684,0.0000
268,-558.0554,191.2684,0.0000
269,-558.0054,191.2684,0.0000
270,-557.9554,191.2684,0.0000
271,-557.9054,191.2684,0.0000
272,-557.8554,191.2684,0.0000
273,-557.8054,191.2684,0.0000
274,-557.7554,191.2684,0.0000
275,-557.7054,191.2684,0.0000
276,-557.6554,191.2684,0.0000
277,-557.6054,191.2684,0.0000
278,-557.5554,191.2684,0.0000
279,-557.5054,191.2684,0.0000
280,-557.4554,191.2684,0.0000
281,-557.4054,191.2684,0.0000
282,-557.3554,191.2684,0.0000
283,-557.3054,191.2684,0.0000
284,-557.2554,191.2684,0.0000
285,-557.2054,191.2684,0.0000
286,-557.1554,191.2684,0.0000
287,-557.1054,191.2684,0.0000
288,-557.0554,191.2684,0.0000
289,-557.0054,191.2684,0.0000
290,-556.9554,191.2684,0.0000
291,-556.9054,191.2684,0.0000
292,-556.8554,191.2684,0.0000
293,-556.8054,191.2684,0.0000
294,-556.7554,191.2684,0.0000
295,-556.7054,191.2684,0.0000
296,-556.6554,191.2684,0.0000
297,-556.6054,191.2684,0.0000
298,-556.5554,191.2684,0.0000
299,-556.5054,191.2684,0.0000
300,-556.4554,191.2684,0.0000
301,-556.4054,191.2684,0.0000
302,-556.3554,191.2684,0.0000
303,-556.3054,191.2684,0.0000
304,-556.2554,191.2684,0.0000
305,-556.2054,191.2684,0.0000
306,-556.1554,191.2684,0.0000
307,-556.1054,191.2684,0.0000
308,-556.0554,191.2684,0.0000
309,-556.0054,191.2684,0.0000
310,-555.9554,191.2684,0.0000
311,-555.9054,191.2684,0.0000
312,-555.8554,191.2684,0.0000
313,-555.8054,191.2684,0.0000
314,-555.7554,191.2684,0.0000
315,-555.7054,191.2684,0.0000
316,-555.6554,191.2684,0.0000
317,-555.6054,191.2684,0.0000
318,-555.5554,191.2684,0.0000
319,-555.5054,191.2684,0.0000
320,-555.4554,191.2684,0.0000
321,-555.4054,191.2684,0.0000
322,-555.3554,191.2684,0.0000
323,-555.3054,191.2684,0.0000
324,-555.2554,191.2684,0.0000
325,-555.2054,191.2684,0.0000
326,-555.1554,191.2684,0.0000
327,-555.1054,191.2684,0.0000
328,-555.0554,191.2684,0.0000
329,-555.0054,191.2684,0.0000
330,-554.9554,191.2684,0.0000
331,-554.9054,191.2684,0.0000
332,-554.8554,191.2684,0.0000
333,-554.8054,191.2684,0.0000
334,-554.7554,191.2684,0.0000
335,-554.7054,191.2684,0.0000
