idx,world_x,world_y,world_z
0,-105.0964,85.7228,0.0000
1,-105.0464,85.7228,0.0000
2,-104.9964,85.7228,0.0000
3,-104.9464,85.7228,0.0000
4,-104.8964,85.7228,0.0000
5,-104.8464,85.7228,0.0000
6,-104.7964,85.7228,0.0000
7,-104.7464,85.7228,0.0000
8,-104.6964,85.7228,0.0000
9,-104.6464,85.7228,0.0000
10,-104.5964,85.7228,0.0000
11,-104.5464,85.7228,0.0000
12,-104.4964,85.7228,0.0000
13,-104.4464,85.7228,0.0000
14,-104.3964,85.7228,0.0000
15,-104.3464,85.7228,0.0000
16,-104.2964,85.7228,0.0000
17,-104.2464,85.7228,0.0000
18,-104.1964,85.7228,0.0000
19,-104.1464,85.7228,0.0000
20,-104.0964,85.7228,0.0000
21,-104.0464,85.7228,0.0000
22,-103.9964,85.7228,0.0000
23,-103.9464,85.7228,0.0000
24,-103.8964,85.7228,0.0000
25,-103.8464,85.7228,0.0000
26,-103.7964,85.7228,0.0000
27,-103.7464,85.7228,0.0000
28,-103.6964,85.7228,0.0000
29,-103.6464,85.7228,0.0000
30,-103.5964,85.7228,0.0000
31,-103.5464,85.7228,0.0000
32,-103.4964,85.7228,0.0000
33,-103.4464,85.7228,0.0000
34,-103.3964,85.7228,0.0000
35,-103.3464,85.7228,0.0000
36,-103.2964,85.7228,0.0000
37,-103.2464,85.7228,0.0000
38,-103.1964,85.7228,0.0000
39,-103.1464,85.7228,0.0000
40,-103.0964,85.7228,0.0000
41,-103.0464,85.7228,0.0000
42,-102.9964,85.7228,0.0000
43,-102.9464,85.7228,0.0000
44,-102.8964,85.7228,0.0000
45,-102.8464,85.7228,0.0000
46,-102.7964,85.7228,0.0000
47,-102.7464,85.7228,0.0000
48,-102.6964,85.7228,0.0000
49,-102.6464,85.7228,0.0000
50,-102.5964,85.7228,0.0000
51,-102.5464,85.7228,0.0000
52,-102.4964,85.7228,0.0000
53,-102.4464,85.7228,0.0000
54,-102.3964,85.7228,0.0000
55,-102.3464,85.7228,0.0000
56,-102.2964,85.7228,0.0000
57,-102.2464,85.7228,0.0000
58,-102.1964,85.7228,0.0000
59,-102.1464,85.7228,0.0000
60,-102.0964,85.7228,0.0000
61,-102.0464,85.7228,0.0000
62,-101.9964,85.7228,0.0000
63,-101.9464,85.7228,0.0000
64,-101.8964,85.7228,0.0000
65,-101.8464,85.7228,0.0000
66,-101.7964,85.7228,0.0000
67,-101.7464,85.7228,0.0000
68,-101.6964,85.7228,0.0000
69,-101.6464,85.7228,0.0000
70,-101.5964,85.7228,0.0000
71,-101.5464,85.7228,0.0000
72,-101.4964,85.7228,0.0000
73,-101.4464,85.7228,0.0000
74,-101.3964,85.7228,0.0000
75,-101.3464,85.7228,0.0000
76,-101.2964,85.7228,0.0000
77,-101.2464,85.7228,0.0000
78,-101.1964,85.7228,0.0000
79,-101.1464,85.7228,0.0000
80,-101.0964,85.7228,0.0000
81,-101.0464,85.7228,0.0000
82,-100.9964,85.7228,0.0000
83,-100.9464,85.7228,0.0000
84,-100.8964,85.7228,0.0000
85,-100.8464,85.7228,0.0000
86,-100.7964,85.7228,0.0000
87,-100.7464,85.7228,0.0000
88,-100.6964,85.7228,0.0000
89,-100.6464,85.7228,0.0000
90,-100.5964,85.7228,0.0000
91,-100.5464,85.7228,0.0000
92,-100.4964,85.7228,0.0000
93,-100.4464,85.7228,0.0000
94,-100.3964,85.7228,0.0000
95,-100.3464,85.7228,0.0000
96,-100.2964,85.7228,0.0000
97,-100.2464,85.7228,0.0000
98,-100.1964,85.7228,0.0000
99,-100.1464,85.7228,0.0000
100,-100.0964,85.7228,0.0000
101,-100.0464,85.7228,0.0000
102,-99.9964,85.7228,0.0000
103,-99.9464,85.7228,0.0000
104,-99.8964,85.7228,0.0000
105,-99.8464,85.7228,0.0000
106,-99.7964,85.7228,0.0000
107,-99.7464,85.7228,0.0000
108,-99.6964,85.7228,0.0000
109,-99.6464,85.7228,0.0000
110,-99.5964,85.7228,0.0000
111,-99.5464,85.7228,0.0000
112,-99.4964,85.7228,0.0000
113,-99.4464,85.7228,0.0000
114,-99.3964,85.7228,0.0000
115,-99.3464,85.7228,0.0000
116,-99.2964,85.7228,0.0000
117,-99.2464,85.7228,0.0000
118,-99.1964,85.7228,0.0000
119,-99.1464,85.7228,0.0000
120,-99.0964,85.7228,0.0000
121,-99.0464,85.7228,0.0000
122,-98.9964,85.7228,0.0000
123,-98.9464,85.7228,0.0000
124,-98.8964,85.7228,0.0000
125,-98.8464,85.7228,0.0000
126,-98.7964,85.7228,0.0000
127,-98.7464,85.7228,0.0000
128,-98.6964,85.7228,0.0000
129,-98.6464,85.7228,0.0000
130,-98.5964,85.7228,0.0000
131,-98.5464,85.7228,0.0000
132,-98.4964,85.7228,0.0000
133,-98.4464,85.7228,0.0000
134,-98.3964,85.7228,0.0000
135,-98.3464,85.7228,0.0000
136,-98.2964,85.7228,0.0000
137,-98.2464,85.7228,0.0000
138,-98.1964,85.7228,0.0000
139,-98.1464,85.7228,0.0000
140,-98.0964,85.7228,0.0000
141,-98.0464,85.7228,0.0000
142,-97.9964,85.7228,0.0000
143,-97.9464,85.7228,0.0000
144,-97.8964,85.7228,0.0000
145,-97.8464,85.7228,0.0000
146,-97.7964,85.7228,0.0000
147,-97.7464,85.7228,0.0000
148,-97.6964,85.7228,0.0000
149,-97.6464,85.7228,0.0000
150,-97.5964,85.7228,0.0000
151,-97.5464,85.7228,0.0000
152,-97.4964,85.7228,0.0000
153,-97.4464,85.7228,0.0000
154,-97.3964,85.7228,0.0000
155,-97.3464,85.7228,0.0000
156,-97.2964,85.7228,0.0000
157,-97.2464,85.7228,0.0000
158,-97.1964,85.7228,0.0000
159,-97.1464,85.7228,0.0000
160,-97.0964,85.7228,0.0000
161,-97.0464,85.7228,0.0000
162,-96.9964,85.7228,0.0000
163,-96.9464,85.7228,0.0000
164,-96.8964,85.7228,0.0000
165,-96.8464,85.7228,0.0000
166,-96.7964,85.7228,0.0000
167,-96.7464,85.7228,0.0000
168,-96.6964,85.7228,0.0000
169,-96.6464,85.7228,0.0000
170,-96.5964,85.7228,0.0000
171,-96.5464,85.7228,0.0000
172,-96.4964,85.7228,0.0000
173,-96.4464,85.7228,0.0000
174,-96.3964,85.7228,0.0000
175,-96.3464,85.7228,0.0000
176,-96.2964,85.7228,0.0000
177,-96.2464,85.7228,0.0000
178,-96.1964,85.7228,0.0000
179,-96.1464,85.7228,0.0000
180,-96.0964,85.7228,0.0000
181,-96.0464,85.7228,0.0000
182,-95.9964,85.7228,0.0000
183,-95.9464,85.7228,0.0000
184,-95.8964,85.7228,0.0000
185,-95.8464,85.7228,0.0000
186,-95.7964,85.7228,0.0000
187,-95.7464,85.7228,0.0000
188,-95.6964,85.7228,0.0000
189,-95.6464,85.7228,0.0000
190,-95.5964,85.7228,0.0000
191,-95.5464,85.7228,0.0000
192,-95.4964,85.7228,0.0000
193,-95.4464,85.7228,0.0000
194,-95.3964,85.7228,0.0000
195,-95.3464,85.7228,0.0000
196,-95.2964,85.7228,0.0000
197,-95.2464,85.7228,0.0000
198,-95.1964,85.7228,0.0000
199,-95.1464,85.7228,0.0000
200,-95.0964,85.7228,0.0000
201,-95.0464,85.7228,0.0000
202,-94.9964,85.7228,0.0000
203,-94.9464,85.7228,0.0000
204,-94.8964,85.7228,0.0000
205,-94.8464,85.7228,0.0000
206,-94.7964,85.7228,0.0000
207,-94.7464,85.7228,0.0000
208,-94.6964,85.7228,0.0000
209,-94.6464,85.7228,0.0000
210,-94.5964,85.7228,0.0000
