idx,world_x,world_y,world_z
0,-514.3099,172.1415,0.0000
1,-514.2599,172.1415,0.0000
2,-514.2099,172.1415,0.0000
3,-514.1599,172.1415,0.0000
4,-514.1099,172.1415,0.0000
5,-514.0599,172.1415,0.0000
6,-514.0099,172.1415,0.0000
7,-513.9599,172.1415,0.0000
8,-513.9099,172.1415,0.0000
9,-513.8599,172.1415,0.0000
10,-513.8099,172.1415,0.0000
11,-513.7599,172.1415,0.0000
12,-513.7099,172.1415,0.0000
13,-513.6599,172.1415,0.0000
14,-513.6099,172.1415,0.0000
15,-513.5599,172.1415,0.0000
16,-513.5099,172.1415,0.0000
17,-513.4599,172.1415,0.0000
18,-513.4099,172.1415,0.0000
19,-513.3599,172.1415,0.0000
20,-513.3099,172.1415,0.0000
21,-513.2599,172.1415,0.0000
22,-513.2099,172.1415,0.0000
23,-513.1599,172.1415,0.0000
24,-513.1099,172.1415,0.0000
25,-513.0599,172.1415,0.0000
26,-513.0099,172.1415,0.0000
27,-512.9599,172.1415,0.0000
28,-512.9099,172.1415,0.0000
29,-512.8599,172.1415,0.0000
30,-512.8099,172.1415,0.0000
31,-512.7599,172.1415,0.0000
32,-512.7099,172.1415,0.0000
33,-512.6599,172.1415,0.0000
34,-512.6099,172.1415,0.0000
35,-512.5599,172.1415,0.0000
36,-512.5099,172.1415,0.0000
37,-512.4599,172.1415,0.0000
38,-512.4099,172.1415,0.0000
39,-512.3599,172.1415,0.0000
40,-512.3099,172.1415,0.0000
41,-512.2599,172.1415,0.0000
42,-512.2099,172.1415,0.0000
43,-512.1599,172.1415,0.0000
44,-512.1099,172.1415,0.0000
45,-512.0599,172.1415,0.0000
46,-512.0099,172.1415,0.0000
47,-511.9599,172.1415,0.0000
48,-511.9099,172.1415,0.0000
49,-511.8599,172.1415,0.0000
50,-511.8099,172.1415,0.0000
51,-511.7599,172.1415,0.0000
52,-511.7099,172.1415,0.0000
53,-511.6599,172.1415,0.0000
54,-511.6099,172.1415,0.0000
55,-511.5599,172.1415,0.0000
56,-511.5099,172.1415,0.0000
57,-511.4599,172.1415,0.0000
58,-511.4099,172.1415,0.0000
59,-511.3599,172.1415,0.0000
60,-511.3099,172.1415,0.0000
61,-511.2599,172.1415,0.0000
62,-511.2099,172.1415,0.0000
63,-511.1599,172.1415,0.0000
64,-511.1099,172.1415,0.0000
65,-511.0599,172.1415,0.0000
66,-511.0099,172.1415,0.0000
67,-510.9599,172.1415,0.0000
68,-510.9099,172.1415,0.0000
69,-510.8599,172.1415,0.0000
70,-510.8099,172.1415,0.0000
71,-510.7599,172.1415,0.0000
72,-510.7099,172.1415,0.0000
73,-510.6599,172.1415,0.0000
74,-510.6099,172.1415,0.0000
75,-510.5599,172.1415,0.0000
76,-510.5099,172.1415,0.0000
77,-510.4599,172.1415,0.0000
78,-510.4099,172.1415,0.0000
79,-510.3599,172.1415,0.0000
80,-510.3099,172.1415,0.0000
81,-510.2599,172.1415,0.0000
82,-510.2099,172.1415,0.0000
83,-510.1599,172.1415,0.0000
84,-510.1099,172.1415,0.0000
85,-510.0599,172.1415,0.0000
86,-510.0099,172.1415,0.0000
87,-509.9599,172.1415,0.0000
88,-509.9099,172.1415,0.0000
89,-509.8599,172.1415,0.0000
90,-509.8099,172.1415,0.0000
91,-509.7599,172.1415,0.0000
92,-509.7099,172.1415,0.0000
93,-509.6599,172.1415,0.0000
94,-509.6099,172.1415,0.0000
95,-509.5599,172.1415,0.0000
96,-509.5099,172.1415,0.0000
97,-509.4599,172.1415,0.0000
98,-509.4099,172.1415,0.0000
99,-509.3599,172.1415,0.0000
100,-509.3099,172.1415,0.0000
101,-509.2599,172.1415,0.0000
102,-509.2099,172.1415,0.0000
103,-509.1599,172.1415,0.0000
104,-509.1099,172.1415,0.0000
105,-509.0599,172.1415,0.0000
106,-509.0099,172.1415,0.0000
107,-508.9599,172.1415,0.0000
108,-508.9099,172.1415,0.0000
109,-508.8599,172.1415,0.0000
110,-508.8099,172.1415,0.0000
111,-508.7599,172.1415,0.0000
112,-508.7099,172.1415,0.0000
113,-508.6599,172.1415,0.0000
114,-508.6099,172.1415,0.0000
115,-508.5599,172.1415,0.0000
116,-508.5099,172.1415,0.0000
117,-508.4599,172.1415,0.0000
118,-508.4099,172.1415,0.0000
119,-508.3599,172.1415,0.0000
120,-508.3099,172.1415,0.0000
121,-508.2599,172.1415,0.0000
122,-508.2099,172.1415,0.0000
123,-508.1599,172.1415,0.0000
124,-508.1099,172.1415,0.0000
125,-508.0599,172.1415,0.0000
126,-508.0099,172.1415,0.0000
127,-507.9599,172.1415,0.0000
128,-507.9099,172.1415,0.0000
129,-507.8599,172.1415,0.0000
130,-507.8099,172.1415,0.0000
131,-507.7599,172.1415,0.0000
132,-507.7099,172.1415,0.0000
133,-507.6599,172.1415,0.0000
134,-507.6099,172.1415,0.0000
135,-507.5599,172.1415,0.0000
136,-507.5099,172.1415,0.0000
137,-507.4599,172.1415,0.0000
138,-507.4099,172.1415,0.0000
139,-507.3599,172.1415,0.0000
140,-507.3099,172.1415,0.0000
141,-507.2599,172.1415,0.0000
142,-507.2099,172.1415,0.0000
143,-507.1599,172.1415,0.0000
144,-507.1099,172.1415,0.0000
145,-507.0599,172.1415,0.0000
146,-507.0099,172.1415,0.0000
147,-506.9599,172.1415,0.0000
148,-506.9099,172.1415,0.0000
149,-506.8599,172.1415,0.0000
150,-506.8099,172.1415,0.0000
151,-506.7599,172.1415,0.0000
152,-506.7099,172.1415,0.0000
153,-506.6599,172.1415,0.0000
154,-506.6099,172.1415,0.0000
155,-506.5599,172.1415,0.0000
156,-506.5099,172.1415,0.0000
157,-506.4599,172.1415,0.0000
158,-506.4099,172.1415,0.0000
159,-506.3599,172.1415,0.0000
160,-506.3099,172.1415,0.0000
161,-506.2599,172.1415,0.0000
162,-506.2099,172.1415,0.0000
163,-506.1599,172.1415,0.0000
164,-506.1099,172.1415,0.0000
165,-506.0599,172.1415,0.0000
166,-506.0099,172.1415,0.0000
167,-505.9599,172.1415,0.0000
168,-505.9099,172.1415,0.0000
169,-505.8599,172.1415,0.0000
170,-505.8099,172.1415,0.0000
171,-505.7599,172.1415,0.0000
172,-505.7099,172.1415,0.0000
173,-505.6599,172.1415,0.0000
174,-505.6099,172.1415,0.0000
175,-505.5599,172.1415,0.0000
176,-505.5099,172.1415,0.0000
177,-505.4599,172.1415,0.0000
178,-505.4099,172.1415,0.0000
179,-505.3599,172.1415,0.0000
180,-505.3099,172.1415,0.0000
181,-505.2599,172.1415,0.0000
182,-505.2099,172.1415,0.0000
183,-505.1599,172.1415,0.0000
184,-505.1099,172.1415,0.0000
185,-505.0599,172.1415,0.0000
186,-505.0099,172.1415,0.0000
187,-504.9599,172.1415,0.0000
188,-504.9099,172.1415,0.0000
189,-504.8599,172.1415,0.0000
190,-504.8099,172.1415,0.0000
191,-504.7599,172.1415,0.0000
192,-504.7099,172.1415,0.0000
193,-504.6599,172.1415,0.0000
194,-504.6099,172.1415,0.0000
195,-504.5599,172.1415,0.0000
196,-504.5099,172.1415,0.0000
197,-504.4599,172.1415,0.0000
198,-504.4099,172.1415,0.0000
199,-504.3599,172.1415,0.0000
200,-504.3099,172.1415,0.0000
201,-504.2599,172.1415,0.0000
202,-504.2099,172.1415,0.0000
203,-504.1599,172.1415,0.0000
204,-504.1099,172.1415,0.0000
205,-504.0599,172.1415,0.0000
206,-504.0099,172.1415,0.0000
207,-503.9599,172.1415,0.0000
208,-503.9099,172.1415,0.0000
209,-503.8599,172.1415,0.0000
210,-503.8099,172.1415,0.0000
211,-503.7599,172.1415,0.0000
212,-503.7099,172.1415,0.0000
213,-503.6599,172.1415,0.0000
214,-503.6099,172.1415,0.0000
215,-503.5599,172.1415,0.0000
