idx,world_x,world_y,world_z
0,-402.7191,193.6388,0.0000
1,-402.6691,193.6388,0.0000
2,-402.6191,193.6388,0.0000
3,-402.5691,193.6388,0.0000
4,-402.5191,193.6388,0.0000
5,-402.4691,193.6388,0.0000
6,-402.4191,193.6388,0.0000
7,-402.3691,193.6388,0.0000
8,-402.3191,193.6388,0.0000
9,-402.2691,193.6388,0.0000
10,-402.2191,193.6388,0.0000
11,-402.1691,193.6388,0.0000
12,-402.1191,193.6388,0.0000
13,-402.0691,193.6388,0.0000
14,-402.0191,193.6388,0.0000
15,-401.9691,193.6388,0.0000
16,-401.9191,193.6388,0.0000
17,-401.8691,193.6388,0.0000
18,-401.8191,193.6388,0.0000
19,-401.7691,193.6388,0.0000
20,-401.7191,193.6388,0.0000
21,-401.6691,193.6388,0.0000
22,-401.6191,193.6388,0.0000
23,-401.5691,193.6388,0.0000
24,-401.5191,193.6388,0.0000
25,-401.4691,193.6388,0.0000
26,-401.4191,193.6388,0.0000
27,-401.3691,193.6388,0.0000
28,-401.3191,193.6388,0.0000
29,-401.2691,193.6388,0.0000
30,-401.2191,193.6388,0.0000
31,-401.1691,193.6388,0.0000
32,-401.1191,193.6388,0.0000
33,-401.0691,193.6388,0.0000
34,-401.0191,193.6388,0.0000
35,-400.9691,193.6388,0.0000
36,-400.9191,193.6388,0.0000
37,-400.8691,193.6388,0.0000
38,-400.8191,193.6388,0.0000
39,-400.7691,193.6388,0.0000
40,-400.7191,193.6388,0.0000
41,-400.6691,193.6388,0.0000
42,-400.6191,193.6388,0.0000
43,-400.5691,193.6388,0.0000
44,-400.5191,193.6388,0.0000
45,-400.4691,193.6388,0.0000
46,-400.4191,193.6388,0.0000
47,-400.3691,193.6388,0.0000
48,-400.3191,193.6388,0.0000
49,-400.2691,193.6388,0.0000
50,-400.2191,193.6388,0.0000
51,-400.1691,193.6388,0.0000
52,-400.1191,193.6388,0.0000
53,-400.0691,193.6388,0.0000
54,-400.0191,193.6388,0.0000
55,-399.9691,193.6388,0.0000
56,-399.9191,193.6388,0.0000
57,-399.8691,193.6388,0.0000
58,-399.8191,193.6388,0.0000
59,-399.7691,193.6388,0.0000
60,-399.7191,193.6388,0.0000
61,-399.6691,193.6388,0.0000
62,-399.6191,193.6388,0.0000
63,-399.5691,193.6388,0.0000
64,-399.5191,193.6388,0.0000
65,-399.4691,193.6388,0.0000
66,-399.4191,193.6388,0.0000
67,-399.3691,193.6388,0.0000
68,-399.3191,193.6388,0.0000
69,-399.2691,193.6388,0.0000
70,-399.2191,193.6388,0.0000
71,-399.1691,193.6388,0.0000
72,-399.1191,193.6388,0.0000
73,-399.0691,193.6388,0.0000
74,-399.0191,193.6388,0.0000
75,-398.9691,193.6388,0.0000
76,-398.9191,193.6388,0.0000
77,-398.8691,193.6388,0.0000
78,-398.8191,193.6388,0.0000
79,-398.7691,193.6388,0.0000
80,-398.7191,193.6388,0.0000
81,-398.6691,193.6388,0.0000
82,-398.6191,193.6388,0.0000
83,-398.5691,193.6388,0.0000
84,-398.5191,193.6388,0.0000
85,-398.4691,193.6388,0.0000
86,-398.4191,193.6388,0.0000
87,-398.3691,193.6388,0.0000
88,-398.3191,193.6388,0.0000
89,-398.2691,193.6388,0.0000
90,-398.2191,193.6388,0.0000
91,-398.1691,193.6388,0.0000
92,-398.1191,193.6388,0.0000
93,-398.0691,193.6388,0.0000
94,-398.0191,193.6388,0.0000
95,-397.9691,193.6388,0.0000
96,-397.9191,193.6388,0.0000
97,-397.8691,193.6388,0.0000
98,-397.8191,193.6388,0.0000
99,-397.7691,193.6388,0.0000
100,-397.7191,193.6388,0.0000
101,-397.6691,193.6388,0.0000
102,-397.6191,193.6388,0.0000
103,-397.5691,193.6388,0.0000
104,-397.5191,193.6388,0.0000
105,-397.4691,193.6388,0.0000
106,-397.4191,193.6388,0.0000
107,-397.3691,193.6388,0.0000
