idx,world_x,world_y,world_z
0,-77.6672,66.1456,0.0000
1,-77.6172,66.1456,0.0000
2,-77.5672,66.1456,0.0000
3,-77.5172,66.1456,0.0000
4,-77.4672,66.1456,0.0000
5,-77.4172,66.1456,0.0000
6,-77.3672,66.1456,0.0000
7,-77.3172,66.1456,0.0000
8,-77.2672,66.1456,0.0000
9,-77.2172,66.1456,0.0000
10,-77.1672,66.1456,0.0000
11,-77.1172,66.1456,0.0000
12,-77.0672,66.1456,0.0000
13,-77.0172,66.1456,0.0000
14,-76.9672,66.1456,0.0000
15,-76.9172,66.1456,0.0000
16,-76.8672,66.1456,0.0000
17,-76.8172,66.1456,0.0000
18,-76.7672,66.1456,0.0000
19,-76.7172,66.1456,0.0000
20,-76.6672,66.1456,0.0000
21,-76.6172,66.1456,0.0000
22,-76.5672,66.1456,0.0000
23,-76.5172,66.1456,0.0000
24,-76.4672,66.1456,0.0000
25,-76.4172,66.1456,0.0000
26,-76.3672,66.1456,0.0000
27,-76.3172,66.1456,0.0000
28,-76.2672,66.1456,0.0000
29,-76.2172,66.1456,0.0000
30,-76.1672,66.1456,0.0000
31,-76.1172,66.1456,0.0000
32,-76.0672,66.1456,0.0000
33,-76.0172,66.1456,0.0000
34,-75.9672,66.1456,0.0000
35,-75.9172,66.1456,0.0000
36,-75.8672,66.1456,0.0000
37,-75.8172,66.1456,0.0000
38,-75.7672,66.1456,0.0000
39,-75.7172,66.1456,0.0000
40,-75.6672,66.1456,0.0000
41,-75.6172,66.1456,0.0000
42,-75.5672,66.1456,0.0000
43,-75.5172,66.1456,0.0000
44,-75.4672,66.1456,0.0000
45,-75.4172,66.1456,0.0000
46,-75.3672,66.1456,0.0000
47,-75.3172,66.1456,0.0000
48,-75.2672,66.1456,0.0000
49,-75.2172,66.1456,0.0000
50,-75.1672,66.1456,0.0000
51,-75.1172,66.1456,0.0000
52,-75.0672,66.1456,0.0000
53,-75.0172,66.1456,0.0000
54,-74.9672,66.1456,0.0000
55,-74.9172,66.1456,0.0000
56,-74.8672,66.1456,0.0000
57,-74.8172,66.1456,0.0000
58,-74.7672,66.1456,0.0000
59,-74.7172,66.1456,0.0000
60,-74.6672,66.1456,0.0000
61,-74.6172,66.1456,0.0000
62,-74.5672,66.1456,0.0000
63,-74.5172,66.1456,0.0000
64,-74.4672,66.1456,0.0000
65,-74.4172,66.1456,0.0000
66,-74.3672,66.1456,0.0000
67,-74.3172,66.1456,0.0000
68,-74.2672,66.1456,0.0000
69,-74.2172,66.1456,0.0000
70,-74.1672,66.1456,0.0000
71,-74.1172,66.1456,0.0000
72,-74.0672,66.1456,0.0000
73,-74.0172,66.1456,0.0000
74,-73.9672,66.1456,0.0000
75,-73.9172,66.1456,0.0000
76,-73.8672,66.1456,0.0000
77,-73.8172,66.1456,0.0000
78,-73.7672,66.1456,0.0000
79,-73.7172,66.1456,0.0000
80,-73.6672,66.1456,0.0000
81,-73.6172,66.1456,0.0000
82,-73.5672,66.1456,0.0000
83,-73.5172,66.1456,0.0000
84,-73.4672,66.1456,0.0000
85,-73.4172,66.1456,0.0000
86,-73.3672,66.1456,0.0000
87,-73.3172,66.1456,0.0000
88,-73.2672,66.1456,0.0000
89,-73.2172,66.1456,0.0000
90,-73.1672,66.1456,0.0000
91,-73.1172,66.1456,0.0000
92,-73.0672,66.1456,0.0000
93,-73.0172,66.1456,0.0000
94,-72.9672,66.1456,0.0000
95,-72.9172,66.1456,0.0000
96,-72.8672,66.1456,0.0000
97,-72.8172,66.1456,0.0000
98,-72.7672,66.1456,0.0000
99,-72.7172,66.1456,0.0000
100,-72.6672,66.1456,0.0000
101,-72.6172,66.1456,0.0000
102,-72.5672,66.1456,0.0000
103,-72.5172,66.1456,0.0000
104,-72.4672,66.1456,0.0000
105,-72.4172,66.1456,0.0000
106,-72.3672,66.1456,0.0000
