idx,world_x,world_y,world_z
0,-266.8076,194.6212,0.0000
1,-266.7576,194.6212,0.0000
2,-266.7076,194.6212,0.0000
3,-266.6576,194.6212,0.0000
4,-266.6076,194.6212,0.0000
5,-266.5576,194.6212,0.0000
6,-266.5076,194.6212,0.0000
7,-266.4576,194.6212,0.0000
8,-266.4076,194.6212,0.0000
9,-266.3576,194.6212,0.0000
10,-266.3076,194.6212,0.0000
11,-266.2576,194.6212,0.0000
12,-266.2076,194.6212,0.0000
13,-266.1576,194.6212,0.0000
14,-266.1076,194.6212,0.0000
15,-266.0576,194.6212,0.0000
16,-266.0076,194.6212,0.0000
17,-265.9576,194.6212,0.0000
18,-265.9076,194.6212,0.0000
19,-265.8576,194.6212,0.0000
20,-265.8076,194.6212,0.0000
21,-265.7576,194.6212,0.0000
22,-265.7076,194.6212,0.0000
23,-265.6576,194.6212,0.0000
24,-265.6076,194.6212,0.0000
25,-265.5576,194.6212,0.0000
26,-265.5076,194.6212,0.0000
27,-265.4576,194.6212,0.0000
28,-265.4076,194.6212,0.0000
29,-265.3576,194.6212,0.0000
30,-265.3076,194.6212,0.0000
31,-265.2576,194.6212,0.0000
32,-265.2076,194.6212,0.0000
33,-265.1576,194.6212,0.0000
34,-265.1076,194.6212,0.0000
35,-265.0576,194.6212,0.0000
36,-265.0076,194.6212,0.0000
37,-264.9576,194.6212,0.0000
38,-264.9076,194.6212,0.0000
39,-264.8576,194.6212,0.0000
40,-264.8076,194.6212,0.0000
41,-264.7576,194.6212,0.0000
42,-264.7076,194.6212,0.0000
43,-264.6576,194.6212,0.0000
44,-264.6076,194.6212,0.0000
45,-264.5576,194.6212,0.0000
46,-264.5076,194.6212,0.0000
47,-264.4576,194.6212,0.0000
48,-264.4076,194.6212,0.0000
49,-264.3576,194.6212,0.0000
50,-264.3076,194.6212,0.0000
51,-264.2576,194.6212,0.0000
52,-264.2076,194.6212,0.0000
53,-264.1576,194.6212,0.0000
54,-264.1076,194.6212,0.0000
55,-264.0576,194.6212,0.0000
56,-264.0076,194.6212,0.0000
57,-263.9576,194.6212,0.0000
58,-263.9076,194.6212,0.0000
59,-263.8576,194.6212,0.0000
60,-263.8076,194.6212,0.0000
61,-263.7576,194.6212,0.0000
62,-263.7076,194.6212,0.0000
63,-263.6576,194.6212,0.0000
64,-263.6076,194.6212,0.0000
65,-263.5576,194.6212,0.0000
66,-263.5076,194.6212,0.0000
67,-263.4576,194.6212,0.0000
68,-263.4076,194.6212,0.0000
69,-263.3576,194.6212,0.0000
70,-263.3076,194.6212,0.0000
71,-263.2576,194.6212,0.0000
72,-263.2076,194.6212,0.0000
73,-263.1576,194.6212,0.0000
74,-263.1076,194.6212,0.0000
75,-263.0576,194.6212,0.0000
76,-263.0076,194.6212,0.0000
77,-262.9576,194.6212,0.0000
78,-262.9076,194.6212,0.0000
79,-262.8576,194.6212,0.0000
80,-262.8076,194.6212,0.0000
81,-262.7576,194.6212,0.0000
82,-262.7076,194.6212,0.0000
83,-262.6576,194.6212,0.0000
84,-262.6076,194.6212,0.0000
85,-262.5576,194.6212,0.0000
86,-262.5076,194.6212,0.0000
87,-262.4576,194.6212,0.0000
88,-262.4076,194.6212,0.0000
89,-262.3576,194.6212,0.0000
90,-262.3076,194.6212,0.0000
91,-262.2576,194.6212,0.0000
92,-262.2076,194.6212,0.0000
93,-262.1576,194.6212,0.0000
94,-262.1076,194.6212,0.0000
95,-262.0576,194.6212,0.0000
96,-262.0076,194.6212,0.0000
97,-261.9576,194.6212,0.0000
98,-261.9076,194.6212,0.0000
99,-261.8576,194.6212,0.0000
100,-261.8076,194.6212,0.0000
101,-261.7576,194.6212,0.0000
102,-261.7076,194.6212,0.0000
103,-261.6576,194.6212,0.0000
104,-261.6076,194.6212,0.0000
105,-261.5576,194.6212,0.0000
106,-261.5076,194.6212,0.0000
107,-261.4576,194.6212,0.0000
108,-261.4076,194.6212,0.0000
109,-261.3576,194.6212,0.0000
110,-261.3076,194.6212,0.0000
111,-261.2576,194.6212,0.0000
112,-261.2076,194.6212,0.0000
113,-261.1576,194.6212,0.0000
114,-261.1076,194.6212,0.0000
115,-261.0576,194.6212,0.0000
116,-261.0076,194.6212,0.0000
117,-260.9576,194.6212,0.0000
118,-260.9076,194.6212,0.0000
119,-260.8576,194.6212,0.0000
120,-260.8076,194.6212,0.0000
121,-260.7576,194.6212,0.0000
122,-260.7076,194.6212,0.0000
123,-260.6576,194.6212,0.0000
124,-260.6076,194.6212,0.0000
125,-260.5576,194.6212,0.0000
126,-260.5076,194.6212,0.0000
127,-260.4576,194.6212,0.0000
128,-260.4076,194.6212,0.0000
129,-260.3576,194.6212,0.0000
130,-260.3076,194.6212,0.0000
131,-260.2576,194.6212,0.0000
132,-260.2076,194.6212,0.0000
133,-260.1576,194.6212,0.0000
134,-260.1076,194.6212,0.0000
135,-260.0576,194.6212,0.0000
136,-260.0076,194.6212,0.0000
137,-259.9576,194.6212,0.0000
138,-259.9076,194.6212,0.0000
139,-259.8576,194.6212,0.0000
140,-259.8076,194.6212,0.0000
141,-259.7576,194.6212,0.0000
142,-259.7076,194.6212,0.0000
143,-259.6576,194.6212,0.0000
144,-259.6076,194.6212,0.0000
145,-259.5576,194.6212,0.0000
146,-259.5076,194.6212,0.0000
147,-259.4576,194.6212,0.0000
148,-259.4076,194.6212,0.0000
149,-259.3576,194.6212,0.0000
150,-259.3076,194.6212,0.0000
151,-259.2576,194.6212,0.0000
152,-259.2076,194.6212,0.0000
153,-259.1576,194.6212,0.0000
154,-259.1076,194.6212,0.0000
155,-259.0576,194.6212,0.0000
156,-259.0076,194.6212,0.0000
157,-258.9576,194.6212,0.0000
158,-258.9076,194.6212,0.0000
159,-258.8576,194.6212,0.0000
160,-258.8076,194.6212,0.0000
161,-258.7576,194.6212,0.0000
162,-258.7076,194.6212,0.0000
163,-258.6576,194.6212,0.0000
164,-258.6076,194.6212,0.0000
165,-258.5576,194.6212,0.0000
166,-258.5076,194.6212,0.0000
167,-258.4576,194.6212,0.0000
168,-258.4076,194.6212,0.0000
169,-258.3576,194.6212,0.0000
170,-258.3076,194.6212,0.0000
171,-258.2576,194.6212,0.0000
172,-258.2076,194.6212,0.0000
173,-258.1576,194.6212,0.0000
174,-258.1076,194.6212,0.0000
175,-258.0576,194.6212,0.0000
176,-258.0076,194.6212,0.0000
177,-257.9576,194.6212,0.0000
178,-257.9076,194.6212,0.0000
179,-257.8576,194.6212,0.0000
180,-257.8076,194.6212,0.0000
181,-257.7576,194.6212,0.0000
182,-257.7076,194.6212,0.0000
183,-257.6576,194.6212,0.0000
184,-257.6076,194.6212,0.0000
185,-257.5576,194.6212,0.0000
186,-257.5076,194.6212,0.0000
187,-257.4576,194.6212,0.0000
188,-257.4076,194.6212,0.0000
189,-257.3576,194.6212,0.0000
190,-257.3076,194.6212,0.0000
191,-257.2576,194.6212,0.0000
192,-257.2076,194.6212,0.0000
193,-257.1576,194.6212,0.0000
194,-257.1076,194.6212,0.0000
195,-257.0576,194.6212,0.0000
196,-257.0076,194.6212,0.0000
197,-256.9576,194.6212,0.0000
198,-256.9076,194.6212,0.0000
199,-256.8576,194.6212,0.0000
200,-256.8076,194.6212,0.0000
201,-256.7576,194.6212,0.0000
202,-256.7076,194.6212,0.0000
203,-256.6576,194.6212,0.0000
204,-256.6076,194.6212,0.0000
205,-256.5576,194.6212,0.0000
206,-256.5076,194.6212,0.0000
207,-256.4576,194.6212,0.0000
208,-256.4076,194.6212,0.0000
209,-256.3576,194.6212,0.0000
210,-256.3076,194.6212,0.0000
211,-256.2576,194.6212,0.0000
212,-256.2076,194.6212,0.0000
213,-256.1576,194.6212,0.0000
214,-256.1076,194.6212,0.0000
215,-256.0576,194.6212,0.0000
216,-256.0076,194.6212,0.0000
217,-255.9576,194.6212,0.0000
218,-255.9076,194.6212,0.0000
219,-255.8576,194.6212,0.0000
220,-255.8076,194.6212,0.0000
221,-255.7576,194.6212,0.0000
222,-255.7076,194.6212,0.0000
223,-255.6576,194.6212,0.0000
224,-255.6076,194.6212,0.0000
225,-255.5576,194.6212,0.0000
226,-255.5076,194.6212,0.0000
227,-255.4576,194.6212,0.0000
228,-255.4076,194.6212,0.0000
229,-255.3576,194.6212,0.0000
230,-255.3076,194.6212,0.0000
231,-255.2576,194.6212,0.0000
232,-255.2076,194.6212,0.0000
233,-255.1576,194.6212,0.0000
234,-255.1076,194.6212,0.0000
235,-255.0576,194.6212,0.0000
236,-255.0076,194.6212,0.0000
237,-254.9576,194.6212,0.0000
238,-254.9076,194.6212,0.0000
239,-254.8576,194.6212,0.0000
240,-254.8076,194.6212,0.0000
241,-254.7576,194.6212,0.0000
242,-254.7076,194.6212,0.0000
243,-254.6576,194.6212,0.0000
244,-254.6076,194.6212,0.0000
245,-254.5576,194.6212,0.0000
246,-254.5076,194.6212,0.0000
247,-254.4576,194.6212,0.0000
248,-254.4076,194.6212,0.0000
249,-254.3576,194.6212,0.0000
250,-254.3076,194.6212,0.0000
251,-254.2576,194.6212,0.0000
252,-254.2076,194.6212,0.0000
253,-254.1576,194.6212,0.0000
254,-254.1076,194.6212,0.0000
255,-254.0576,194.6212,0.0000
256,-254.0076,194.6212,0.0000
257,-253.9576,194.6212,0.0000
258,-253.9076,194.6212,0.0000
259,-253.8576,194.6212,0.0000
260,-253.8076,194.6212,0.0000
261,-253.7576,194.6212,0.0000
262,-253.7076,194.6212,0.0000
263,-253.6576,194.6212,0.0000
264,-253.6076,194.6212,0.0000
265,-253.5576,194.6212,0.0000
266,-253.5076,194.6212,0.0000
267,-253.4576,194.6212,0.0000
268,-253.4076,194.6212,0.0000
269,-253.3576,194.6212,0.0000
270,-253.3076,194.6212,0.0000
271,-253.2576,194.6212,0.0000
272,-253.2076,194.6212,0.0000
273,-253.1576,194.6212,0.0000
274,-253.1076,194.6212,0.0000
275,-253.0576,194.6212,0.0000
276,-253.0076,194.6212,0.0000
277,-252.9576,194.6212,0.0000
278,-252.9076,194.6212,0.0000
279,-252.8576,194.6212,0.0000
280,-252.8076,194.6212,0.0000
281,-252.7576,194.6212,0.0000
282,-252.7076,194.6212,0.0000
283,-252.6576,194.6212,0.0000
284,-252.6076,194.6212,0.0000
285,-252.5576,194.6212,0.0000
286,-252.5076,194.6212,0.0000
287,-252.4576,194.6212,0.0000
288,-252.4076,194.6212,0.0000
289,-252.3576,194.6212,0.0000
290,-252.3076,194.6212,0.0000
291,-252.2576,194.6212,0.0000
292,-252.2076,194.6212,0.0000
293,-252.1576,194.6212,0.0000
294,-252.1076,194.6212,0.0000
295,-252.0576,194.6212,0.0000
296,-252.0076,194.6212,0.0000
297,-251.9576,194.6212,0.0000
298,-251.9076,194.6212,0.0000
299,-251.8576,194.6212,0.0000
300,-251.8076,194.6212,0.0000
301,-251.7576,194.6212,0.0000
302,-251.7076,194.6212,0.0000
303,-251.6576,194.6212,0.0000
304,-251.6076,194.6212,0.0000
305,-251.5576,194.6212,0.0000
306,-251.5076,194.6212,0.0000
307,-251.4576,194.6212,0.0000
308,-251.4076,194.6212,0.0000
309,-251.3576,194.6212,0.0000
310,-251.3076,194.6212,0.0000
311,-251.2576,194.6212,0.0000
312,-251.2076,194.6212,0.0000
313,-251.1576,194.6212,0.0000
314,-251.1076,194.6212,0.0000
315,-251.0576,194.6212,0.0000
316,-251.0076,194.6212,0.0000
317,-250.9576,194.6212,0.0000
318,-250.9076,194.6212,0.0000
319,-250.8576,194.6212,0.0000
320,-250.8076,194.6212,0.0000
321,-250.7576,194.6212,0.0000
322,-250.7076,194.6212,0.0000
323,-250.6576,194.6212,0.0000
324,-250.6076,194.6212,0.0000
325,-250.5576,194.6212,0.0000
326,-250.5076,194.6212,0.0000
327,-250.4576,194.6212,0.0000
328,-250.4076,194.6212,0.0000
329,-250.3576,194.6212,0.0000
330,-250.3076,194.6212,0.0000
331,-250.2576,194.6212,0.0000
332,-250.2076,194.6212,0.0000
333,-250.1576,194.6212,0.0000
334,-250.1076,194.6212,0.0000
335,-250.0576,194.6212,0.0000
336,-250.0076,194.6212,0.0000
337,-249.9576,194.6212,0.0000
338,-249.9076,194.6212,0.0000
339,-249.8576,194.6212,0.0000
340,-249.8076,194.6212,0.0000
341,-249.7576,194.6212,0.0000
342,-249.7076,194.6212,0.0000
343,-249.6576,194.6212,0.0000
344,-249.6076,194.6212,0.0000
345,-249.5576,194.6212,0.0000
346,-249.5076,194.6212,0.0000
347,-249.4576,194.6212,0.0000
348,-249.4076,194.6212,0.0000
349,-249.3576,194.6212,0.0000
350,-249.3076,194.6212,0.0000
351,-249.2576,194.6212,0.0000
352,-249.2076,194.6212,0.0000
353,-249.1576,194.6212,0.0000
354,-249.1076,194.6212,0.0000
355,-249.0576,194.6212,0.0000
356,-249.0076,194.6212,0.0000
357,-248.9576,194.6212,0.0000
358,-248.9076,194.6212,0.0000
359,-248.8576,194.6212,0.0000
360,-248.8076,194.6212,0.0000
361,-248.7576,194.6212,0.0000
362,-248.7076,194.6212,0.0000
363,-248.6576,194.6212,0.0000
364,-248.6076,194.6212,0.0000
365,-248.5576,194.6212,0.0000
366,-248.5076,194.6212,0.0000
367,-248.4576,194.6212,0.0000
368,-248.4076,194.6212,0.0000
369,-248.3576,194.6212,0.0000
370,-248.3076,194.6212,0.0000
371,-248.2576,194.6212,0.0000
372,-248.2076,194.6212,0.0000
373,-248.1576,194.6212,0.0000
374,-248.1076,194.6212,0.0000
375,-248.0576,194.6212,0.0000
376,-248.0076,194.6212,0.0000
377,-247.9576,194.6212,0.0000
378,-247.9076,194.6212,0.0000
379,-247.8576,194.6212,0.0000
380,-247.8076,194.6212,0.0000
381,-247.7576,194.6212,0.0000
382,-247.7076,194.6212,0.0000
383,-247.6576,194.6212,0.0000
384,-247.6076,194.6212,0.0000
385,-247.5576,194.6212,0.0000
386,-247.5076,194.6212,0.0000
387,-247.4576,194.6212,0.0000
388,-247.4076,194.6212,0.0000
389,-247.3576,194.6212,0.0000
390,-247.3076,194.6212,0.0000
391,-247.2576,194.6212,0.0000
392,-247.2076,194.6212,0.0000
393,-247.1576,194.6212,0.0000
394,-247.1076,194.6212,0.0000
395,-247.0576,194.6212,0.0000
396,-247.0076,194.6212,0.0000
397,-246.9576,194.6212,0.0000
398,-246.9076,194.6212,0.0000
399,-246.8576,194.6212,0.0000
400,-246.8076,194.6212,0.0000
401,-246.7576,194.6212,0.0000
402,-246.7076,194.6212,0.0000
403,-246.6576,194.6212,0.0000
404,-246.6076,194.6212,0.0000
405,-246.5576,194.6212,0.0000
406,-246.5076,194.6212,0.0000
407,-246.4576,194.6212,0.0000
408,-246.4076,194.6212,0.0000
409,-246.3576,194.6212,0.0000
410,-246.3076,194.6212,0.0000
411,-246.2576,194.6212,0.0000
412,-246.2076,194.6212,0.0000
413,-246.1576,194.6212,0.0000
414,-246.1076,194.6212,0.0000
415,-246.0576,194.6212,0.0000
416,-246.0076,194.6212,0.0000
417,-245.9576,194.6212,0.0000
418,-245.9076,194.6212,0.0000
419,-245.8576,194.6212,0.0000
420,-245.8076,194.6212,0.0000
421,-245.7576,194.6212,0.0000
422,-245.7076,194.6212,0.0000
423,-245.6576,194.6212,0.0000
424,-245.6076,194.6212,0.0000
425,-245.5576,194.6212,0.0000
426,-245.5076,194.6212,0.0000
427,-245.4576,194.6212,0.0000
428,-245.4076,194.6212,0.0000
429,-245.3576,194.6212,0.0000
430,-245.3076,194.6212,0.0000
431,-245.2576,194.6212,0.0000
432,-245.2076,194.6212,0.0000
433,-245.1576,194.6212,0.0000
434,-245.1076,194.6212,0.0000
435,-245.0576,194.6212,0.0000
436,-245.0076,194.6212,0.0000
437,-244.9576,194.6212,0.0000
438,-244.9076,194.6212,0.0000
439,-244.8576,194.6212,0.0000
440,-244.8076,194.6212,0.0000
441,-244.7576,194.6212,0.0000
442,-244.7076,194.6212,0.0000
443,-244.6576,194.6212,0.0000
444,-244.6076,194.6212,0.0000
445,-244.5576,194.6212,0.0000
446,-244.5076,194.6212,0.0000
447,-244.4576,194.6212,0.0000
448,-244.4076,194.6212,0.0000
449,-244.3576,194.6212,0.0000
450,-244.3076,194.6212,0.0000
451,-244.2576,194.6212,0.0000
452,-244.2076,194.6212,0.0000
453,-244.1576,194.6212,0.0000
454,-244.1076,194.6212,0.0000
455,-244.0576,194.6212,0.0000
456,-244.0076,194.6212,0.0000
457,-243.9576,194.6212,0.0000
458,-243.9076,194.6212,0.0000
459,-243.8576,194.6212,0.0000
460,-243.8076,194.6212,0.0000
461,-243.7576,194.6212,0.0000
462,-243.7076,194.6212,0.0000
463,-243.6576,194.6212,0.0000
464,-243.6076,194.6212,0.0000
465,-243.5576,194.6212,0.0000
466,-243.5076,194.6212,0.0000
467,-243.4576,194.6212,0.0000
468,-243.4076,194.6212,0.0000
469,-243.3576,194.6212,0.0000
470,-243.3076,194.6212,0.0000
471,-243.2576,194.6212,0.0000
472,-243.2076,194.6212,0.0000
473,-243.1576,194.6212,0.0000
474,-243.1076,194.6212,0.0000
475,-243.0576,194.6212,0.0000
476,-243.0076,194.6212,0.0000
477,-242.9576,194.6212,0.0000
478,-242.9076,194.6212,0.0000
479,-242.8576,194.6212,0.0000
480,-242.8076,194.6212,0.0000
481,-242.7576,194.6212,0.0000
