idx,world_x,world_y,world_z
0,-285.7277,95.6342,0.0000
1,-285.6777,95.6342,0.0000
2,-285.6277,95.6342,0.0000
3,-285.5777,95.6342,0.0000
4,-285.5277,95.6342,0.0000
5,-285.4777,95.6342,0.0000
6,-285.4277,95.6342,0.0000
7,-285.3777,95.6342,0.0000
8,-285.3277,95.6342,0.0000
9,-285.2777,95.6342,0.0000
10,-285.2277,95.6342,0.0000
11,-285.1777,95.6342,0.0000
12,-285.1277,95.6342,0.0000
13,-285.0777,95.6342,0.0000
14,-285.0277,95.6342,0.0000
15,-284.9777,95.6342,0.0000
16,-284.9277,95.6342,0.0000
17,-284.8777,95.6342,0.0000
18,-284.8277,95.6342,0.0000
19,-284.7777,95.6342,0.0000
20,-284.7277,95.6342,0.0000
21,-284.6777,95.6342,0.0000
22,-284.6277,95.6342,0.0000
23,-284.5777,95.6342,0.0000
24,-284.5277,95.6342,0.0000
25,-284.4777,95.6342,0.0000
26,-284.4277,95.6342,0.0000
27,-284.3777,95.6342,0.0000
28,-284.3277,95.6342,0.0000
29,-284.2777,95.6342,0.0000
30,-284.2277,95.6342,0.0000
31,-284.1777,95.6342,0.0000
32,-284.1277,95.6342,0.0000
33,-284.0777,95.6342,0.0000
34,-284.0277,95.6342,0.0000
35,-283.9777,95.6342,0.0000
36,-283.9277,95.6342,0.0000
37,-283.8777,95.6342,0.0000
38,-283.8277,95.6342,0.0000
39,-283.7777,95.6342,0.0000
40,-283.7277,95.6342,0.0000
41,-283.6777,95.6342,0.0000
42,-283.6277,95.6342,0.0000
43,-283.5777,95.6342,0.0000
44,-283.5277,95.6342,0.0000
45,-283.4777,95.6342,0.0000
46,-283.4277,95.6342,0.0000
47,-283.3777,95.6342,0.0000
48,-283.3277,95.6342,0.0000
49,-283.2777,95.6342,0.0000
50,-283.2277,95.6342,0.0000
51,-283.1777,95.6342,0.0000
52,-283.1277,95.6342,0.0000
53,-283.0777,95.6342,0.0000
54,-283.0277,95.6342,0.0000
55,-282.9777,95.6342,0.0000
56,-282.9277,95.6342,0.0000
57,-282.8777,95.6342,0.0000
58,-282.8277,95.6342,0.0000
59,-282.7777,95.6342,0.0000
60,-282.7277,95.6342,0.0000
61,-282.6777,95.6342,0.0000
62,-282.6277,95.6342,0.0000
63,-282.5777,95.6342,0.0000
64,-282.5277,95.6342,0.0000
65,-282.4777,95.6342,0.0000
66,-282.4277,95.6342,0.0000
67,-282.3777,95.6342,0.0000
68,-282.3277,95.6342,0.0000
69,-282.2777,95.6342,0.0000
70,-282.2277,95.6342,0.0000
71,-282.1777,95.6342,0.0000
72,-282.1277,95.6342,0.0000
73,-282.0777,95.6342,0.0000
74,-282.0277,95.6342,0.0000
75,-281.9777,95.6342,0.0000
76,-281.9277,95.6342,0.0000
77,-281.8777,95.6342,0.0000
78,-281.8277,95.6342,0.0000
79,-281.7777,95.6342,0.0000
80,-281.7277,95.6342,0.0000
81,-281.6777,95.6342,0.0000
82,-281.6277,95.6342,0.0000
83,-281.5777,95.6342,0.0000
84,-281.5277,95.6342,0.0000
85,-281.4777,95.6342,0.0000
86,-281.4277,95.6342,0.0000
87,-281.3777,95.6342,0.0000
88,-281.3277,95.6342,0.0000
89,-281.2777,95.6342,0.0000
90,-281.2277,95.6342,0.0000
91,-281.1777,95.6342,0.0000
92,-281.1277,95.6342,0.0000
93,-281.0777,95.6342,0.0000
94,-281.0277,95.6342,0.0000
95,-280.9777,95.6342,0.0000
96,-280.9277,95.6342,0.0000
97,-280.8777,95.6342,0.0000
98,-280.8277,95.6342,0.0000
99,-280.7777,95.6342,0.0000
100,-280.7277,95.6342,0.0000
101,-280.6777,95.6342,0.0000
102,-280.6277,95.6342,0.0000
103,-280.5777,95.6342,0.0000
104,-280.5277,95.6342,0.0000
105,-280.4777,95.6342,0.0000
106,-280.4277,95.6342,0.0000
107,-280.3777,95.6342,0.0000
108,-280.3277,95.6342,0.0000
