scan_stamp,callback_now,tf_stamp,dt_scan_tf,dt_scan_now,pending_age,d,sonar_tx,sonar_ty,sonar_tz,sonar_qx,sonar_qy,sonar_qz,sonar_qw,wx,wy,wz,j_xm540_joint_z,j_xm540_joint,j_joint_boat_x,j_joint_boat_y,js_stamp
1777069603.4128015,1777069603.455521,1777069603.4128015,0.0,0.04271960258483887,0.03996448600082658,0.11462569981813431,18.881540727563767,-12.741888533518496,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.881540844437737,-12.741888837689167,-0.4391256785868861,9.265883818443399e-06,-1.2917122883468468e-12,18.881540298461914,-12.733887672424316,1777069603.4128015
1777069603.4830837,1777069603.5051455,1777069603.4830837,0.0,0.022061824798583984,0.020079807000001892,0.39153215289115906,18.823305559106736,-12.70944071857709,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.823305958318407,-12.709441757546514,-0.7160321316587921,9.265883818443399e-06,-1.2917122883468468e-12,18.823305130004883,-12.70143985748291,1777069603.4830837
1777069603.5458286,1777069603.555045,1777069603.5458286,0.0,0.00921630859375,0.006978556004469283,0.4107533097267151,18.79418797487822,-12.693216811106387,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.794188393688053,-12.693217901081058,-0.7352532884942704,9.265883818443399e-06,-1.2917122883468468e-12,18.794187545776367,-12.685215950012207,1777069603.5458286
1777069603.6111248,1777069603.6549897,1777069603.6111248,0.0,0.04386496543884277,0.04163981199963018,0.4341413378715515,18.765070390649704,-12.676992903635684,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.765070833306297,-12.67699405567281,-0.7586413166390124,9.265883818443399e-06,-1.2917122883468468e-12,18.76506996154785,-12.668992042541504,1777069603.6111248
1777069603.6704795,1777069603.7052555,1777069603.6704795,0.0,0.03477597236633301,0.03150547899713274,0.4929124414920807,18.706835222192673,-12.644545088694278,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.706835724773107,-12.644546396686358,-0.817412420259304,9.265883818443399e-06,-1.2917122883468468e-12,18.70683479309082,-12.636544227600098,1777069603.6704795
1777069603.7218971,1777069603.7550857,1777069603.7218971,0.0,0.033188581466674805,0.030041275000257883,0.5221992135047913,18.6631588458499,-12.620209227488223,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.66315937829154,-12.62021061319566,-0.8466991922718963,9.265883818443399e-06,-1.2917122883468468e-12,18.663158416748047,-12.612208366394043,1777069603.7218971
1777069603.7891965,1777069603.8051777,1777069603.7891965,0.0,0.015981197357177734,0.012822062002669554,0.5649434924125671,18.60492367739287,-12.587761412546817,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.604924253417174,-12.58776291168044,-0.8894434711794994,9.265883818443399e-06,-1.2917122883468468e-12,18.604923248291016,-12.579760551452637,1777069603.7891965
1777069603.858127,1777069603.9058745,1777069603.858127,0.0,0.04774737358093262,0.045585660001961514,0.5938158631324768,18.546688508935837,-12.55531359760541,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.546689114398816,-12.555315173354733,-0.9183158418992925,9.265883818443399e-06,-1.2917122883468468e-12,18.546688079833984,-12.54731273651123,1777069603.858127
1777069603.922854,1777069603.9551091,1777069603.922854,0.0,0.03225517272949219,0.030161131006025244,0.6210137605667114,18.488453340478806,-12.522865782664004,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.488453973673142,-12.522867430585649,-0.9455137393334172,9.265883818443399e-06,-1.2917122883468468e-12,18.488452911376953,-12.514864921569824,1777069603.922854
1777069603.973748,1777069604.0053084,1777069603.973748,0.0,0.031560420989990234,0.029421047001960687,0.6505929231643677,18.444776964136032,-12.49852992145795,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.444777627489696,-12.498531647870836,-0.975092901930954,9.265883818443399e-06,-1.2917122883468468e-12,18.44477653503418,-12.49052906036377,1777069603.973748
1777069604.023748,1777069604.0551312,1777069604.023748,0.0,0.03138327598571777,0.028875071002403274,0.6921638250350952,18.401753976850728,-12.474558119424094,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.401754682590667,-12.474559956149495,-1.0166638038015134,9.265883818443399e-06,-1.2917122883468468e-12,18.401100158691406,-12.466193199157715,1777069604.023748
1777069604.0746808,1777069604.105173,1777069604.0746808,0.0,0.030492305755615234,0.0266588500016951,0.7502421736717224,18.35828270768473,-12.45033654104561,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.358283472642167,-12.450338531887672,-1.074742152437906,9.265883818443399e-06,-1.2917122883468468e-12,18.357423782348633,-12.44185733795166,1777069604.0746808
1777069604.1247802,1777069604.2054672,1777069604.1247802,0.0,0.08068704605102539,0.07837327800370986,0.8352537155151367,18.314621279405458,-12.42600900868982,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.314622131041855,-12.426011225118444,-1.159753694280977,9.265883818443399e-06,-1.2917122883468468e-12,18.31374740600586,-12.417521476745605,1777069604.1247802
1777069604.1920347,1777069604.2552016,1777069604.1920347,0.0,0.06316685676574707,0.06091643700347049,0.8912932872772217,18.255504015592766,-12.39306970265086,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.255504924367898,-12.39307206778605,-1.2157932660428354,9.265883818443399e-06,-1.2917122883468468e-12,18.255512237548828,-12.3850736618042,1777069604.1920347
1777069604.2589145,1777069604.3052025,1777069604.2589145,0.0,0.04628801345825195,0.04394886099908035,0.9292875528335571,18.1973566387268,-12.360670803946425,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.197357586241413,-12.36067326990317,-1.2537875315990172,9.265883818443399e-06,-1.2917122883468468e-12,18.197277069091797,-12.352625846862793,1777069604.2589145
1777069604.3089416,1777069604.3551784,1777069604.3089416,0.0,0.04623675346374512,0.04355984800349688,0.944523274898529,18.154226446396855,-12.336639268772934,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.154227409446026,-12.33664177515918,-1.2690232536639277,9.265883818443399e-06,-1.2917122883468468e-12,18.153600692749023,-12.328289985656738,1777069604.3089416
1777069604.3606126,1777069604.4052627,1777069604.3606126,0.0,0.04465007781982422,0.041442175999691244,0.9610890746116638,18.111124427761045,-12.31262343158466,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.11112540770094,-12.312625981929898,-1.2855890533769956,9.265883818443399e-06,-1.2917122883468468e-12,18.10992431640625,-12.303954124450684,1777069604.3606126
1777069604.4270148,1777069604.4550707,1777069604.4270148,0.0,0.028055906295776367,0.02591020899853902,1.0370460748672485,18.054599768423564,-12.281128688212156,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.05460082581028,-12.281131440116834,-1.3615460536322732,9.265883818443399e-06,-1.2917122883468468e-12,18.05168914794922,-12.271506309509277,1777069604.4270148
1777069604.4785435,1777069604.5551028,1777069604.4785435,0.0,0.07655930519104004,0.07406948499556165,1.0556684732437134,18.009501109184797,-12.25600035102593,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,18.00950218555917,-12.25600315234699,-1.380168452008663,9.265883818443399e-06,-1.2917122883468468e-12,18.008012771606445,-12.247170448303223,1777069604.4785435
1777069604.5490685,1777069604.6051693,1777069604.5490685,0.0,0.05610084533691406,0.05260305500269169,1.0849251747131348,17.946829670393512,-12.221080708790984,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,17.94683077659843,-12.221083587747604,-1.409425153477966,9.265883818443399e-06,-1.2917122883468468e-12,17.949777603149414,-12.214722633361816,1777069604.5490685
1777069604.6142905,1777069604.655057,1777069604.6142905,0.0,0.04076647758483887,0.03874701799941249,1.2636797428131104,17.889808625037837,-12.189309386126544,-0.32449997876921494,0.7071071416705844,-4.214171501339486e-06,-0.7071064206859047,-2.337796823751226e-06,17.889809913503417,-12.18931273942615,-1.5881797215772193,9.265883818443399e-06,-1.2917122883468468e-12,17.891542434692383,-12.18227481842041,1777069604.6142905
