scan_stamp,callback_now,tf_stamp,dt_scan_tf,dt_scan_now,pending_age,d,sonar_tx,sonar_ty,sonar_tz,sonar_qx,sonar_qy,sonar_qz,sonar_qw,wx,wy,wz,j_xm540_joint_z,j_xm540_joint,j_joint_boat_x,j_joint_boat_y,js_stamp
1777061610.9343479,1777061610.9915657,1777061610.9343479,0.0,0.05721783638000488,0.04549618999953964,2.1777217388153076,-14.963172771474053,14.943532933122176,-0.3070197709702632,0.7819580001989085,-0.3645962590305832,-0.45821986090343264,-0.21364880739069558,-14.278914626333929,14.128190278242961,-2.20688269172341,0.8725826144218445,0.46417251229286194,-15.000091552734375,14.999969482421875,1777061610.8728945
1777061610.9991934,1777061611.0415657,1777061610.9991934,0.0,0.04237222671508789,0.03724185100145405,2.2145655155181885,-14.960184571394134,14.939972095190782,-0.30429386143338466,0.7908183545326056,-0.3687283904442814,-0.4427520238533327,-0.2064372776135399,-14.216046180704744,14.053274871406666,-2.1922362629271603,0.8725883364677429,0.5500220060348511,-15.000091552734375,14.999969482421875,1777061610.9991934
1777061611.0537739,1777061611.0909672,1777061611.0537739,0.0,0.03719329833984375,0.033205089002876775,2.258976459503174,-14.957250297396657,14.93651162507626,-0.3014008525861683,0.7993342604900756,-0.3727008670385897,-0.4271841563963257,-0.19917956782618798,-14.1503088456964,13.97497279996998,-2.1795018152424923,0.8725921511650085,0.5891804695129395,-15.00006103515625,14.999969482421875,1777061611.0537739
1777061611.109843,1777061611.1408362,1777061611.109843,0.0,0.030993223190307617,0.027282953000394627,2.310955762863159,-14.954433826433908,14.933155110027753,-0.29834702951419056,0.8075084335470998,-0.3765140447001953,-0.4115218489852822,-0.19187775197125662,-14.081415092370301,13.892871998954758,-2.168150729558854,0.8725959658622742,0.6281673312187195,-15.00006103515625,14.999969482421875,1777061611.109843
1777061611.166715,1777061611.1908426,1777061611.166715,0.0,0.024127721786499023,0.019748217000596924,2.4112396240234375,-14.951707654822162,14.929906143790802,-0.295138974862757,0.8153425304142107,-0.3801686935268934,-0.3957716507125416,-0.1845348830223616,-13.992822446577005,13.787296704351451,-2.1896202629132424,0.8725997805595398,0.6669862866401672,-15.00006103515625,14.999969482421875,1777061611.166715
1777061611.223083,1777061611.241053,1777061611.223083,0.0,0.01797008514404297,0.01399454800048261,2.499129056930542,-14.949542557120845,14.92732596641128,-0.2923993576982407,0.82151108014404,-0.3830458323340359,-0.3828021108782036,-0.1784880372442088,-13.91621050074024,13.69600109124262,-2.2059588567056934,0.8726016879081726,0.6986790299415588,-15.00006103515625,14.999969482421875,1777061611.223083
1777061611.2751353,1777061611.2908885,1777061611.2751353,0.0,0.01575326919555664,0.012179168999864487,2.5370585918426514,-14.946987392993295,14.92428069228184,-0.2889271702845944,0.8287319500293752,-0.38641461044668685,-0.3669057165727334,-0.17107688032020377,-13.850653622071668,13.617872866644428,-2.1672288378270346,0.8726055026054382,0.7372080683708191,-15.00006103515625,14.999969482421875,1777061611.2751353
1777061611.3284066,1777061611.3409445,1777061611.3284066,0.0,0.012537956237792969,0.008308228996611433,2.4730634689331055,-14.944969124507814,14.921875145011466,-0.2859846869139194,0.8343914328740003,-0.3890553908738005,-0.353844493465765,-0.16498761778528448,-13.839856095176202,13.604995927774453,-2.0637915495911296,0.8726093173027039,0.7686203718185425,-15.00006103515625,14.999969482421875,1777061611.3284066
1777061611.3845825,1777061611.4362202,1777061611.3845825,0.0,0.05163764953613281,0.046372112999961246,2.36541748046875,-14.943018492883299,14.919550450321227,-0.2829568366924598,0.8398249922785075,-0.3915898797512223,-0.3407465929842684,-0.15888079742511835,-13.852328630009623,13.61985347269216,-1.9311022326674632,0.8726112246513367,0.7999125719070435,-15.00006103515625,14.999969482421875,1777061611.3845825
1777061611.438629,1777061611.491132,1777061611.438629,0.0,0.052503108978271484,0.048305039999831934,2.888779401779175,-14.940724842689692,14.916816686684298,-0.2791401198671013,0.8461694803897883,-0.39455010504778176,-0.3246690741234385,-0.15138499718099305,-13.560349297882183,13.271909698201728,-2.211467935400021,0.8726150393486023,0.8380544185638428,-15.00006103515625,14.999969482421875,1777061611.438629
