idx,world_x,world_y,world_z
0,-234.4199,188.4345,0.0000
1,-234.4199,77.0741,0.0000
2,-123.0595,77.0741,0.0000
3,-123.0595,188.4345,0.0000
4,-11.6990,77.0741,0.0000
5,-11.6990,-34.2863,0.0000
6,-11.6990,-145.6467,0.0000
7,99.6614,-145.6467,0.0000
8,99.6614,-34.2863,0.0000
9,99.6614,77.0741,0.0000
